loanId,bookId,memberId,checkout_date,due_date,checkin_date,status,overdue_days,is_overdue,penalty_amount
84456,27110284,96,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84457,27110284,116,2026-08-26,2026-09-09,,Borrowed,0,false,0.0
84458,27110284,238,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
84459,27110284,146,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84460,15496,240,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84461,15496,93,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84462,15496,15,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84463,15496,252,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84464,15496,161,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84465,15496,79,2026-03-29,2026-04-12,2026-04-08,Returned,0,false,0.0
84466,15496,90,2026-05-19,2026-06-02,2026-05-31,Returned,0,false,0.0
84467,11071581,171,2025-10-09,2025-10-23,2025-10-17,Returned,0,false,0.0
84468,11071581,267,2026-04-28,2026-05-12,2026-05-06,Returned,0,false,0.0
84469,11071581,183,2026-07-10,2026-07-24,2026-07-26,Returned,2,true,1.0
84470,84133,158,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84471,84133,59,2026-08-10,2026-08-24,,Borrowed,4,true,2.0
84472,84133,35,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84473,84133,57,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84474,84133,15,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84475,84133,78,2025-12-21,2026-01-04,2026-01-01,Returned,0,false,0.0
84476,29944,119,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84477,29944,246,2026-08-27,2026-09-10,,Borrowed,0,false,0.0
84478,29944,246,2025-09-06,2025-09-20,2025-09-12,Returned,0,false,0.0
84479,29944,2,2026-06-26,2026-07-10,2026-06-29,Returned,0,false,0.0
84480,29944,45,2026-01-10,2026-01-24,2026-01-18,Returned,0,false,0.0
84481,16071767,286,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84482,16071767,204,2025-10-13,2025-10-27,2025-10-24,Returned,0,false,0.0
84483,16071767,92,2026-06-24,2026-07-08,2026-07-01,Returned,0,false,0.0
84484,16071767,261,2025-11-27,2025-12-11,2025-12-06,Returned,0,false,0.0
84485,140096,254,2025-11-25,2025-12-09,2025-12-01,Returned,0,false,0.0
84486,140096,154,2025-11-25,2025-12-09,2025-12-03,Returned,0,false,0.0
84487,4009,158,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84488,4009,6,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84489,4009,27,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84490,4009,12,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84491,4009,279,2026-02-16,2026-03-02,2026-02-22,Returned,0,false,0.0
84492,7942534,44,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84493,7942534,89,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84494,7942534,257,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84495,7942534,194,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
84496,7942534,164,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84497,7942534,87,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84498,7942534,295,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84499,7942534,160,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84500,18600,116,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84501,18600,267,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84502,18600,183,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
84503,18600,160,2026-01-23,2026-02-06,2026-02-05,Returned,0,false,0.0
84504,12969593,31,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84505,12969593,85,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84506,12969593,72,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84507,12969593,124,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84508,12969593,1,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84509,10156337,186,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84510,10156337,300,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
84511,10156337,37,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84512,10156337,254,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84513,10156337,263,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84514,10156337,196,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84515,10156337,211,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84516,1800288,291,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84517,1800288,220,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84518,1800288,230,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84519,1800288,241,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84520,1800288,125,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84521,1800288,239,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84522,1800288,159,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
84523,1800288,32,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84524,1800288,152,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84525,1800288,219,2025-12-09,2025-12-23,2025-12-15,Returned,0,false,0.0
84526,1800288,211,2025-11-08,2025-11-22,2025-11-24,Returned,2,true,1.0
84527,1800288,223,2026-02-28,2026-03-14,2026-03-12,Returned,0,false,0.0
84528,98685,211,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84529,98685,154,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84530,98685,90,2026-06-17,2026-07-01,2026-06-29,Returned,0,false,0.0
84531,98685,205,2026-04-11,2026-04-25,2026-04-23,Returned,0,false,0.0
84532,98685,231,2025-12-30,2026-01-13,2026-01-06,Returned,0,false,0.0
84533,22889752,250,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84534,22889752,169,2026-02-11,2026-02-25,2026-02-23,Returned,0,false,0.0
84535,22889752,112,2026-07-22,2026-08-05,2026-08-04,Returned,0,false,0.0
84536,3238153,224,2025-11-18,2025-12-02,2025-11-26,Returned,0,false,0.0
84537,18775257,142,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84538,18775257,280,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84539,18775257,127,2026-07-28,2026-08-11,2026-08-08,Returned,0,false,0.0
84540,805425,229,2025-09-17,2025-10-01,2025-09-25,Returned,0,false,0.0
84541,3462,255,2025-11-28,2025-12-12,2025-12-06,Returned,0,false,0.0
84542,3462,181,2025-09-03,2025-09-17,2025-09-15,Returned,0,false,0.0
84543,3462,108,2025-10-29,2025-11-12,2025-11-05,Returned,0,false,0.0
84544,3106266,38,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84545,3106266,74,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84546,3106266,292,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84547,3106266,256,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
84548,3106266,78,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84549,3106266,105,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84550,3106266,277,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84551,3106266,266,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84552,3106266,190,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84553,12662,285,2026-08-10,2026-08-24,,Borrowed,4,true,2.0
84554,12662,132,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84555,12662,292,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84556,12662,234,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84557,12662,217,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84558,12662,177,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84559,12662,82,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84560,12662,130,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84561,12662,149,2025-10-08,2025-10-22,2025-10-21,Returned,0,false,0.0
84562,55139093,163,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84563,55139093,40,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84564,55139093,81,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84565,55139093,171,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84566,136218,226,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84567,136218,89,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84568,136218,237,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84569,136218,133,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84570,136218,9,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84571,136218,184,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84572,136218,181,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84573,102868,287,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84574,102868,135,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
84575,102868,81,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84576,102868,218,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84577,102868,122,2026-01-19,2026-02-02,2026-01-29,Returned,0,false,0.0
84578,198323,265,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84579,198323,300,2026-01-08,2026-01-22,2026-01-21,Returned,0,false,0.0
84580,393601,223,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84581,393601,120,2026-07-18,2026-08-01,2026-07-21,Returned,0,false,0.0
84582,393601,152,2026-07-27,2026-08-10,2026-08-01,Returned,0,false,0.0
84583,1055015,81,2026-08-10,2026-08-24,,Borrowed,4,true,2.0
84584,1055015,85,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84585,1055015,119,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84586,1055015,260,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
84587,1055015,149,2026-01-21,2026-02-04,2026-01-26,Returned,0,false,0.0
84588,1055015,259,2026-04-11,2026-04-25,2026-04-25,Returned,0,false,0.0
84589,1914593,299,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84590,1914593,173,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84591,1914593,56,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84592,1914593,183,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84593,1914593,127,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84594,1914593,245,2026-08-11,2026-08-25,,Borrowed,3,true,1.5
84595,1914593,183,2025-12-05,2025-12-19,2025-12-16,Returned,0,false,0.0
84596,1914593,299,2025-09-26,2025-10-10,2025-10-01,Returned,0,false,0.0
84597,1914593,18,2026-02-04,2026-02-18,2026-02-16,Returned,0,false,0.0
84598,20821097,130,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84599,20821097,213,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84600,20821097,142,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84601,20821097,31,2026-08-08,2026-08-22,,Borrowed,6,true,3.0
84602,17334062,20,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84603,17334062,258,2025-11-20,2025-12-04,2025-12-04,Returned,0,false,0.0
84604,7076074,21,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
84605,7076074,228,2026-02-05,2026-02-19,2026-02-12,Returned,0,false,0.0
84606,7076074,53,2026-02-01,2026-02-15,2026-02-09,Returned,0,false,0.0
84607,10765906,265,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84608,10765906,105,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84609,10765906,196,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84610,10765906,267,2025-09-24,2025-10-08,2025-09-28,Returned,0,false,0.0
84611,10765906,140,2025-10-11,2025-10-25,2025-10-19,Returned,0,false,0.0
84612,10765906,224,2026-06-18,2026-07-02,2026-06-30,Returned,0,false,0.0
84613,9688286,132,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84614,7056082,88,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84615,7056082,82,2025-09-25,2025-10-09,2025-09-30,Returned,0,false,0.0
84616,2786389,54,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84617,2786389,216,2026-02-15,2026-03-01,2026-02-24,Returned,0,false,0.0
84618,2786389,59,2026-05-08,2026-05-22,2026-05-19,Returned,0,false,0.0
84619,530848,110,2025-12-01,2025-12-15,2025-12-07,Returned,0,false,0.0
84620,530848,145,2025-12-21,2026-01-04,2025-12-30,Returned,0,false,0.0
84621,6758331,236,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84622,6758331,10,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84623,6758331,277,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84624,6758331,255,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84625,6758331,112,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84626,6758331,17,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
84627,6758331,217,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84628,6758331,283,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84629,954697,12,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84630,954697,123,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84631,954697,81,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84632,954697,66,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84633,954697,50,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84634,954697,241,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84635,954697,245,2026-07-03,2026-07-17,2026-07-09,Returned,0,false,0.0
84636,954697,139,2026-06-04,2026-06-18,2026-06-22,Returned,4,true,2.0
84637,89370,66,2025-10-25,2025-11-08,2025-10-31,Returned,0,false,0.0
84638,12946782,144,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84639,12946782,239,2025-10-17,2025-10-31,2025-10-27,Returned,0,false,0.0
84640,12946782,206,2026-02-26,2026-03-12,2026-03-07,Returned,0,false,0.0
84641,12946782,214,2026-06-08,2026-06-22,2026-06-22,Returned,0,false,0.0
84642,16719,72,2026-08-11,2026-08-25,,Borrowed,3,true,1.5
84643,16719,1,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84644,16719,100,2026-06-09,2026-06-23,2026-06-17,Returned,0,false,0.0
84645,16719,133,2026-03-13,2026-03-27,2026-03-15,Returned,0,false,0.0
84646,196783,207,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84647,196783,260,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84648,196783,100,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84649,196783,131,2026-07-07,2026-07-21,2026-07-21,Returned,0,false,0.0
84650,196783,70,2026-07-23,2026-08-06,2026-08-03,Returned,0,false,0.0
84651,196783,92,2026-01-28,2026-02-11,2026-02-01,Returned,0,false,0.0
84652,333985,285,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84653,333985,118,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84654,333985,172,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84655,333985,261,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84656,333985,298,2026-08-26,2026-09-09,,Borrowed,0,false,0.0
84657,333985,179,2026-04-02,2026-04-16,2026-04-10,Returned,0,false,0.0
84658,333985,178,2026-07-13,2026-07-27,2026-07-27,Returned,0,false,0.0
84659,589904,205,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84660,589904,143,2026-01-13,2026-01-27,2026-01-26,Returned,0,false,0.0
84661,48176,194,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84662,48176,142,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84663,48176,236,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84664,48176,124,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
84665,48176,5,2026-06-04,2026-06-18,2026-06-15,Returned,0,false,0.0
84666,48176,142,2026-06-19,2026-07-03,2026-06-29,Returned,0,false,0.0
84667,15835031,94,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84668,15835031,41,2026-04-02,2026-04-16,2026-04-12,Returned,0,false,0.0
84669,15835031,284,2026-05-23,2026-06-06,2026-05-29,Returned,0,false,0.0
84670,15835031,171,2026-04-19,2026-05-03,2026-05-01,Returned,0,false,0.0
84671,1474687,85,2026-01-19,2026-02-02,2026-01-30,Returned,0,false,0.0
84672,1474687,39,2026-04-11,2026-04-25,2026-04-22,Returned,0,false,0.0
84673,1474687,184,2025-12-05,2025-12-19,2025-12-14,Returned,0,false,0.0
84674,861058,210,2026-07-21,2026-08-04,2026-08-02,Returned,0,false,0.0
84675,861058,29,2026-03-31,2026-04-14,2026-04-13,Returned,0,false,0.0
84676,861058,223,2025-12-06,2025-12-20,2025-12-15,Returned,0,false,0.0
84677,35702241,276,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84678,35702241,159,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84679,35702241,178,2026-01-13,2026-01-27,2026-01-23,Returned,0,false,0.0
84680,35702241,4,2025-10-30,2025-11-13,2025-11-07,Returned,0,false,0.0
84681,35702241,184,2025-09-18,2025-10-02,2025-09-28,Returned,0,false,0.0
84682,361487,105,2026-07-25,2026-08-08,2026-08-02,Returned,0,false,0.0
84683,774416,161,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84684,1557363,206,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
84685,93798,78,2025-12-18,2026-01-01,2025-12-28,Returned,0,false,0.0
84686,2652089,247,2026-01-25,2026-02-08,2026-01-29,Returned,0,false,0.0
84687,2652089,164,2026-02-02,2026-02-16,2026-02-07,Returned,0,false,0.0
84688,2652089,93,2025-11-07,2025-11-21,2025-11-16,Returned,0,false,0.0
84689,341735,77,2026-03-05,2026-03-19,2026-03-19,Returned,0,false,0.0
84690,3034429,160,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84691,3034429,245,2026-08-10,2026-08-24,,Borrowed,4,true,2.0
84692,3034429,298,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84693,3034429,278,2026-01-08,2026-01-22,2026-01-16,Returned,0,false,0.0
84694,3034429,201,2026-02-27,2026-03-13,2026-03-05,Returned,0,false,0.0
84695,3034429,22,2026-01-27,2026-02-10,2026-02-11,Returned,1,true,0.5
84696,351021,80,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84697,351021,101,2025-09-17,2025-10-01,2025-09-23,Returned,0,false,0.0
84698,351021,204,2025-11-23,2025-12-07,2025-11-30,Returned,0,false,0.0
84699,351021,281,2025-12-14,2025-12-28,2025-12-25,Returned,0,false,0.0
84700,1480211,7,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84701,23754479,268,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84702,23754479,188,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84703,7039826,183,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84704,13258964,207,2026-04-25,2026-05-09,2026-05-07,Returned,0,false,0.0
84705,13258964,210,2026-06-07,2026-06-21,2026-06-11,Returned,0,false,0.0
84706,13258964,145,2026-01-15,2026-01-29,2026-01-22,Returned,0,false,0.0
84707,28800006,1,2026-06-28,2026-07-12,2026-07-07,Returned,0,false,0.0
84708,280847,206,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
84709,280847,116,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
84710,280847,155,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
84711,280847,193,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84712,280847,21,2026-04-29,2026-05-13,2026-05-08,Returned,0,false,0.0
84713,6962671,224,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84714,6962671,88,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84715,6962671,98,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84716,6001011,43,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84717,6001011,124,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
84718,6001011,297,2026-06-04,2026-06-18,2026-06-09,Returned,0,false,0.0
84719,2479403,67,2026-08-11,2026-08-25,,Borrowed,3,true,1.5
84720,2479403,138,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84721,5625477,158,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84722,5625477,196,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
84723,5625477,124,2026-02-08,2026-02-22,2026-02-24,Returned,2,true,1.0
84724,644990,163,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84725,644990,110,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84726,644990,257,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84727,644990,104,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84728,644990,188,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84729,644990,283,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84730,644990,244,2026-02-07,2026-02-21,2026-02-15,Returned,0,false,0.0
84731,644990,229,2026-04-20,2026-05-04,2026-05-03,Returned,0,false,0.0
84732,644990,218,2026-03-21,2026-04-04,2026-04-02,Returned,0,false,0.0
84733,10431447,6,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84734,10431447,88,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84735,10431447,88,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84736,10431447,140,2026-01-23,2026-02-06,2026-01-31,Returned,0,false,0.0
84737,10431447,129,2026-06-09,2026-06-23,2026-06-24,Returned,1,true,0.5
84738,10431447,268,2025-12-11,2025-12-25,2025-12-16,Returned,0,false,0.0
84739,9992246,276,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84740,9992246,172,2025-12-27,2026-01-10,2026-01-04,Returned,0,false,0.0
84741,9992246,211,2025-12-12,2025-12-26,2025-12-15,Returned,0,false,0.0
84742,9992246,250,2026-03-02,2026-03-16,2026-03-13,Returned,0,false,0.0
84743,13408957,240,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84744,13408957,178,2026-08-10,2026-08-24,,Borrowed,4,true,2.0
84745,13408957,292,2025-10-14,2025-10-28,2025-10-22,Returned,0,false,0.0
84746,13408957,15,2026-06-26,2026-07-10,2026-07-05,Returned,0,false,0.0
84747,13408957,176,2025-12-07,2025-12-21,2025-12-21,Returned,0,false,0.0
84748,308585,141,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84749,308585,295,2025-11-11,2025-11-25,2025-11-21,Returned,0,false,0.0
84750,308585,36,2025-11-17,2025-12-01,2025-11-24,Returned,0,false,0.0
84751,308585,176,2026-01-25,2026-02-08,2026-01-31,Returned,0,false,0.0
84752,1895875,36,2025-11-21,2025-12-05,2025-12-01,Returned,0,false,0.0
84753,1895875,238,2026-07-10,2026-07-24,2026-07-20,Returned,0,false,0.0
84754,646402,213,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84755,646402,137,2025-10-08,2025-10-22,2025-10-21,Returned,0,false,0.0
84756,646402,38,2025-11-10,2025-11-24,2025-11-25,Returned,1,true,0.5
84757,646402,77,2026-03-23,2026-04-06,2026-04-08,Returned,2,true,1.0
84758,146656,73,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84759,146656,19,2026-08-26,2026-09-09,,Borrowed,0,false,0.0
84760,146656,135,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84761,146656,123,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84762,146656,127,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
84763,146656,199,2026-04-10,2026-04-24,2026-04-21,Returned,0,false,0.0
84764,146656,231,2026-06-29,2026-07-13,2026-07-11,Returned,0,false,0.0
84765,146656,35,2026-03-06,2026-03-20,2026-03-10,Returned,0,false,0.0
84766,2175645,290,2026-05-29,2026-06-12,2026-06-10,Returned,0,false,0.0
84767,2175645,257,2025-09-25,2025-10-09,2025-09-28,Returned,0,false,0.0
84768,2175645,127,2026-03-19,2026-04-02,2026-03-26,Returned,0,false,0.0
84769,1133121,51,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
84770,1133121,252,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84771,1133121,287,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
84772,1133121,266,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
84773,1133121,295,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84774,1133121,133,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
84775,1133121,200,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84776,1133121,200,2025-11-17,2025-12-01,2025-11-25,Returned,0,false,0.0
84777,1133121,75,2026-06-22,2026-07-06,2026-07-02,Returned,0,false,0.0
84778,59417,32,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
84779,59417,246,2025-11-24,2025-12-08,2025-12-08,Returned,0,false,0.0
84780,7760632,14,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84781,7760632,169,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
84782,7760632,159,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
84783,7760632,235,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
84784,7760632,1,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
84785,7760632,149,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84786,109498,36,2025-11-13,2025-11-27,2025-11-25,Returned,0,false,0.0
84787,359804,162,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84788,359804,62,2025-12-23,2026-01-06,2026-01-03,Returned,0,false,0.0
84789,30754033,164,2025-10-30,2025-11-13,2025-11-10,Returned,0,false,0.0
84790,30754033,203,2025-09-14,2025-09-28,2025-09-28,Returned,0,false,0.0
84791,15756277,295,2026-05-10,2026-05-24,2026-05-17,Returned,0,false,0.0
84792,15756277,235,2026-02-26,2026-03-12,2026-03-07,Returned,0,false,0.0
84793,6614242,77,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84794,6614242,223,2026-02-18,2026-03-04,2026-02-28,Returned,0,false,0.0
84795,321357,220,2025-10-14,2025-10-28,2025-10-22,Returned,0,false,0.0
84796,321357,291,2025-12-18,2026-01-01,2025-12-25,Returned,0,false,0.0
84797,321357,189,2025-10-31,2025-11-14,2025-11-11,Returned,0,false,0.0
84798,69880,180,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84799,69880,293,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
84800,69880,22,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84801,69880,43,2026-08-26,2026-09-09,,Borrowed,0,false,0.0
84802,69880,155,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
84803,69880,219,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
84804,69880,177,2026-01-28,2026-02-11,2026-02-12,Returned,1,true,0.5
84805,69880,49,2025-11-17,2025-12-01,2025-11-21,Returned,0,false,0.0
84806,69880,94,2026-07-25,2026-08-08,2026-08-04,Returned,0,false,0.0
84807,8409257,262,2026-05-20,2026-06-03,2026-05-24,Returned,0,false,0.0
84808,8409257,83,2026-05-07,2026-05-21,2026-05-11,Returned,0,false,0.0
84809,15810152,157,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
84810,13144142,228,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
84811,13144142,111,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
